100_1	0.993892753753
100_20	0.99394295843
100_30	0.994400034033
100_40	0.994561629177
100_50	0.994905104061
100_60	0.995579435374
100_70	0.996208249074
100_80	0.997464242849
100_85	0.998205791267
100_90	0.999067566852
100_92	1.00009082661
100_95	1.00061360417
100_97	1.00140896652
100_99	1.00071018142
125_105	0.998004188275
125_110	0.998706783823
125_115	0.999650801346
125_117	1.00044164174
125_120	1.00084569941
125_122	1.0019073578
125_124	1.00128979703
125_35	0.994542374746
125_45	0.994765090766
125_5	0.994219706433
125_55	0.994799891681
125_65	0.995125437284
125_75	0.995573931494
125_85	0.996102133107
125_95	0.996786926396
150_1	0.994462013851
150_10	0.994268343746
150_100	0.996014862224
150_110	0.996483987004
150_120	0.997292832742
150_130	0.99823742651
150_135	0.999058929054
150_140	0.999768090029
150_142	1.00060805108
150_145	1.00151112962
150_147	1.00136623001
150_149	1.00058975158
150_30	0.99422676967
150_40	0.994577436847
150_50	0.994956790212
150_60	0.995151955361
150_70	0.995314876597
150_80	0.995429119759
150_90	0.995594112175
175_1	0.994402911493
175_105	0.995595259962
175_115	0.995790342752
175_125	0.996177055742
175_135	0.996800521911
175_145	0.997607484374
175_155	0.998597153897
175_160	0.999369115198
175_165	1.00036753047
175_167	1.00101204296
175_170	1.00117210393
175_172	1.00215412778
175_174	1.00190616065
175_45	0.99459381451
175_65	0.994839694062
175_95	0.995642022296
200_1	0.994556383531
200_100	0.995555710243
200_110	0.996015161974
200_120	0.995867237762
200_130	0.995830846313
200_140	0.996241808566
200_150	0.996444656336
200_160	0.997133949368
200_170	0.997902356714
200_180	0.998906677027
200_185	0.999530138824
200_190	1.00045034323
200_192	1.00103866953
200_195	1.00158844137
200_197	1.00200833334
200_199	1.00251748808
200_50	0.994779033978
200_60	0.994692258169
200_70	0.994849675996
200_80	0.994799668755
200_90	0.99518459069
225_1	0.994735301758
225_105	0.995103683408
225_115	0.995304859548
225_125	0.995780991226
225_135	0.996198190921
225_145	0.996183753922
225_155	0.996054605232
225_165	0.996402058056
225_175	0.996705100063
225_185	0.997260688369
225_195	0.998092996635
225_205	0.999070474828
225_210	0.999701372627
225_215	1.00073359562
225_217	1.00099844618
225_220	1.00180123148
225_222	1.00231727541
225_224	1.00200400802
225_25	0.994689166493
225_75	0.994885970808
225_95	0.994927004484
250_1	0.995006585425
250_100	0.995092732673
250_120	0.995279845216
250_130	0.995306894273
250_140	0.995450403735
250_170	0.996357229935
250_180	0.996264243246
250_190	0.996809682993
250_200	0.996971457965
250_210	0.997595573865
250_220	0.998164739223
250_230	0.999276361215
250_235	0.999924638762
250_240	1.00072727742
250_242	1.00118409949
250_245	1.00189596456
250_247	1.0022767454
250_249	1.00209170233
250_25	0.994868512586
250_75	0.994847892379
275_1	0.994941190635
275_125	0.995225947798
275_135	0.99530458711
275_145	0.995346844901
275_155	0.995470024775
275_165	0.995723529271
275_175	0.996118394518
275_195	0.996587901239
275_205	0.996543490454
275_215	0.99683895694
275_225	0.997130924938
275_235	0.997682262376
275_245	0.998385697351
275_25	0.995075332842
275_255	0.999484463261
275_260	1.00007163467
275_265	1.00103530585
275_267	1.00141751601
275_270	1.00163169814
275_272	1.00220660426
275_274	1.00216762121
300_1	0.995126972338
300_100	0.9951986793
300_125	0.995261194932
300_150	0.995351572432
300_160	0.995535131931
300_170	0.995574963973
300_180	0.995586562669
300_200	0.996375754067
300_210	0.99693050824
300_220	0.996821127968
300_230	0.996759579794
300_240	0.996972447521
300_25	0.995196497286
300_250	0.99742900196
300_260	0.997898221792
300_270	0.998579456896
300_280	0.999649147033
300_285	1.00031506349
300_290	1.00106507795
300_292	1.00135988435
300_295	1.00233157166
300_297	1.00279433626
300_299	1.00260424877
300_75	0.99524141535
325_1	0.995125156431
325_100	0.995228259003
325_125	0.995410168341
325_150	0.995487107065
325_175	0.995503772681
325_185	0.995697500582
325_195	0.995711452888
325_205	0.995852973255
325_215	0.996158535091
325_225	0.996565846243
325_235	0.997057151275
325_245	0.997044457891
325_25	0.995262003185
325_255	0.996955254845
325_265	0.997088089354
325_275	0.997521644353
325_285	0.998103885038
325_295	0.998821881178
325_50	0.995424236189
325_75	0.995326727907
